uniqueID,propId,statusId,cityId,location,street,floor,size,structure,municipality,polygons,ptId,price,coverPhoto,rentOrSale,caseId,caseType,underConstruction,filed,furnished,ceiling,furnishingArray,bldgOptsArray,heatingArray,parkingArray,yearOfConstruction,joineryArray,petsArray,otherArray,availableFrom,firstPublished,pricePerSize,showPdv,oldPrice,isSalonac,isNotLastFloor,isNoElevatorButLow,bedroomsArray,bathroomArray,renovationArray,minLeaseArray,newDevelopment,distanceCenterArray,isFeatured,isLux,newImagePipeline,isRecommended
66914-BR,66914,51,1,"44.83093, 20.41671",Bulevar maršala Tolbuhina,PR,44,1.5,Novi Beograd,"['Novi Beograd', 'Hotel Jugoslavija', 'Blok 11c (Stari Merkator)', 'Zemunski kej', 'Zemunski kej - NBG']",1,550.0,cityexpert.rs_-_nekretnina_id_-_66914_-_0332_-_20241004.jpg,r,115373,BR,False,0,1,2,"['furCable', 'furFridge', 'furInternet', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],"[3, 4]",6,[2],"[1, 2]",[],2026-03-04T23:00:00Z,2026-03-20T13:40:37Z,12.5,,,False,True,True,['r1'],['b1+'],[1],[12],False,['5'],False,False,True,False
77571-BR,77571,51,1,"44.79908, 20.52277",Steve Žigona,2_4,45,2.0,Zvezdara,"['Zvezdara', 'Mirijevo', 'Mirijevo I']",1,500.0,cityexpert.rs_-_nekretnina_id_-_77571-01263-20260320.avif,r,116492,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']",[],"[4, 4]","[2, 4]",6,[2],"[1, 2, 3, 4, 5]",[],2026-03-18T12:24:15Z,2026-03-20T11:53:38Z,11.111111,,,False,True,True,['r2'],['b1+'],[],[12],False,['5_10'],False,False,True,False
21683-BR,21683,51,1,"44.81241, 20.45368",Koče Popovića,2_4,202,4.0,Savski venac,"['Savski venac', 'Savamala', 'Centar', 'Širi centar', 'Krug dvojke']",1,2000.0,cityexpert.rs_-_nekretnina_id_-_21683_-_5078_-_20161221.jpg,r,109098,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 4, 99]","[1, 5]",6,"[2, 3]","[1, 2, 3, 4]","['adpTerrace', 'basInfDuplex', 'basInfPenthouse', 'tolBusiness']",2026-04-30T22:00:00Z,2026-03-20T07:14:18Z,9.9009905,,,False,True,False,[],[],[1],[6],False,[],False,False,True,False
32225-BR,32225,51,1,"44.81388, 20.46178",Nušićeva,2_4,52,2.0,Stari grad,"['Stari grad', 'Terazije', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,750.0,cityexpert.rs_-_nekretnina_id_-_32225_-_0119_-_20260123.jpg,r,113430,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[2],6,[2],[1],[],2026-01-22T23:00:00Z,2026-03-19T16:44:09Z,14.423077,,,False,False,True,['r1'],['b1+'],[],[12],False,[],True,False,True,False
50001-BR,50001,51,1,"44.80409, 20.4551",Sarajevska,2_4,62,2.0,Savski venac,"['Savski venac', 'Savski amfiteatar', 'Centar', 'Kneza Miloša Residence', 'Širi centar']",1,1500.0,cityexpert.rs_-_nekretnina_id_-_50001_-_0818_-_20220705.jpg,r,116538,BR,False,0,1,1,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSecurity', 'bldgOptsSurveillance']","[1, 1]",[5],5,[1],[],['adpTerrace'],2026-03-19T13:06:38Z,2026-03-19T13:26:19Z,24.193548,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],True,False,True,False
77004-BR,77004,51,1,"44.76505, 20.48284",Vojvode Stepe,SU,80,2.0,Voždovac,"['Voždovac', 'Gornji Voždovac', 'Trošarina']",1,700.0,cityexpert.rs_-_nekretnina_id_-_77004_-_01143_-_20260219.avif,r,115318,BR,False,0,3,1,['furShower'],"['bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 4, 99]",[4],6,[2],"[1, 2, 3, 4, 5]","['adpGarden', 'tolBusiness']",2026-02-17T14:41:50Z,2026-03-19T13:23:26Z,8.75,,,False,True,True,[],"['b1+', 'b2+']",[],[6],False,['5_10'],False,False,True,False
77515-BR,77515,51,1,"44.78173, 20.4507",Cara Iraklija,PR,110,4.0,Savski venac,"['Savski venac', 'Dedinje']",1,2700.0,cityexpert.rs_-_nekretnina_id_-_77515-01178-20260319.avif,r,116389,BR,False,0,1,1,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 21, 99]","[1, 2]",6,[1],[1],['adpGarden'],2026-03-15T23:00:00Z,2026-03-19T12:53:44Z,24.545454,,,False,True,True,['r3'],"['b1+', 'b2+']",[],[12],False,['5'],True,False,True,False
51313-BR,51313,51,1,"44.8014, 20.48009",Požarevačka,5_10,207,5+,Vračar,"['Vračar', 'Kalenić pijaca', 'Centar', 'Širi centar']",1,2300.0,cityexpert.rs_-_nekretnina_id_-_51313_-_0554_-_20220906.jpg,r,103948,BR,False,0,2,1,"['furAircon', 'furShower', 'furTub']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']",[1],"[1, 5]",4,[3],[],['adpTerrace'],2025-05-06T22:00:00Z,2026-03-19T12:41:42Z,11.111111,,,False,False,True,[],"['b1+', 'b2+', 'b3+']",[2],[12],False,['5'],False,False,True,False
52082-BR,52082,51,1,"44.76214, 20.46018",Dr Vojislava Stojanovića,1,98,3.5,Savski venac,"['Savski venac', 'Dedinje']",1,1000.0,cityexpert.rs_-_nekretnina_id_-_52082_-_0061_-_20240322.jpg,r,87498,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 4, 99]",[1],5,[2],[],['adpTerrace'],2024-03-13T07:22:34Z,2026-03-19T10:04:34Z,10.204082,,,False,True,True,['r3'],"['b1+', 'b2+']",[2],[12],False,['5_10'],True,False,True,False
23378-BR,23378,51,1,"44.79698, 20.48242",Vilovskog,2_4,160,5+,Vračar,"['Vračar', 'Čubura', 'Širi centar']",1,1800.0,by_hex_-_7006_-_20170202.jpg,r,100831,BR,False,0,1,1,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 1]",[1],4,[1],"[3, 5]","['adpTerrace', 'basInfDuplex', 'furJacuzzi']",2025-02-16T23:00:00Z,2026-03-18T17:56:05Z,11.25,,,False,True,True,['r4'],"['b1+', 'b2+', 'b3+']",[],[24],False,['5'],True,False,True,False
74781-BR,74781,51,1,"44.81788, 20.47297",Budimska,1,100,4.0,Stari grad,"['Stari grad', 'Botanička bašta', 'Centar', 'Širi centar']",1,850.0,cityexpert.rs_-_nekretnina_id_-_74781_-_0401_-_20251001.jpg,r,109633,BR,False,0,1,1,"['furShower', 'furTV']","['bldgOptsIntercom', 'furAlarm']","[4, 4, 99]",[],1,[2],[],[],2025-09-30T22:00:00Z,2026-03-18T17:51:54Z,8.5,,,False,True,True,[],"['b1+', 'b2+']",[],[12],False,['5'],True,False,True,False
77436-BR,77436,51,1,"44.80066, 20.32573",Vojvođanska,VPR,52,3.0,Surčin,['Surčin'],1,500.0,cityexpert.rs_-_nekretnina_id_-_77436-01171-20260317.avif,r,116231,BR,False,0,3,2,"['furAircon', 'furShower']",['bldgOptsIntercom'],[21],[2],6,[1],"[1, 2, 3, 4, 5]",[],2026-03-12T23:00:00Z,2026-03-18T14:37:20Z,9.615385,,,False,True,True,['r2'],['b1+'],[],[12],False,['10+'],False,False,True,False
74854-BR,74854,51,1,"44.81556, 20.45135",Fruškogorska,SU,55,2.0,Stari grad,"['Stari grad', 'Kosančićev venac', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,650.0,cityexpert.rs_-_nekretnina_id_-_74854-04335-20260516.avif,r,116502,BR,False,0,3,2,"['furDishWasher', 'furFridge', 'furShower', 'furStove', 'furWasher']",['bldgOptsIntercom'],"[4, 21]",[],1,[2],[],[],2026-03-18T14:15:36Z,2026-03-18T14:36:20Z,11.818182,,,False,True,True,['r2'],['b1+'],[1],[12],False,[],True,False,True,False
56772-BR,56772,51,1,"44.82839, 20.54722",Lovačka,2_4,78,3.0,Palilula,"['Palilula', 'Višnjica']",1,500.0,cityexpert.rs_-_nekretnina_id_-_56772_-_0787_-_20230515.jpg,r,116482,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub', 'furWasher']",['bldgOptsIntercom'],"[4, 4]","[3, 4]",3,[2],[],[],2026-03-18T10:41:31Z,2026-03-18T10:47:42Z,6.4102564,,,False,False,True,['r2'],['b1+'],[],[6],False,['5_10'],False,False,True,False
64787-BR,64787,51,1,"44.81671, 20.46606",Bulevar despota Stefana,1,23,1.0,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,500.0,cityexpert.rs_-_nekretnina_id_-_64787_-_0022_-_20240615.jpg,r,113686,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furShower', 'furWasher']",['bldgOptsIntercom'],[4],[5],6,[2],[],[],2026-01-29T23:00:00Z,2026-03-18T10:01:06Z,21.73913,,,False,True,True,[],['b1+'],[],[6],False,[],True,False,True,False
45911-BR,45911,51,1,"44.77135, 20.48117",Danila Bojovića,1,35,0.5,Voždovac,"['Voždovac', 'Gornji Voždovac']",1,300.0,cityexpert.rs_-_nekretnina_id_-_45911_-_0488_-_20230928.jpg,r,111091,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furStove', 'furTub', 'furWasher']",[],"[1, 4]",[4],4,[2],[],[],2025-11-09T23:00:00Z,2026-03-17T15:40:11Z,8.571428,,,False,True,True,[],['b1+'],[],[12],False,['5_10'],False,False,True,False
77452-BR,77452,51,1,"44.82058, 20.46142",Gospodar Jovanova,NPR,42,2.0,Stari grad,"['Stari grad', 'Dorćol', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,800.0,cityexpert.rs_-_nekretnina_id_-_77452-02223-20260316.avif,r,116260,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],6,[3],[],[],2026-03-11T23:00:00Z,2026-03-17T08:37:59Z,19.047619,,,False,True,True,['r2'],['b1+'],[],[3],False,[],True,False,True,False
70777-BR,70777,51,1,"44.81605, 20.45456",Maršala Birjuzova,1,50,3.0,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,650.0,cityexpert.rs_-_nekretnina_id_-_70777_-_0928_-_20250306.jpg,r,101459,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furWasher']",[],[4],[2],3,[2],"[1, 2, 3, 4, 5]",[],2025-03-03T13:42:43Z,2026-03-16T10:37:02Z,13.0,,,False,True,True,['r2'],['b1+'],[1],[12],False,[],False,False,True,False
71190-BR,71190,51,1,"44.80847, 20.45399",Beograd na vodi,5_10,112,5+,Savski venac,"['Savski venac', 'Savski amfiteatar', 'Beograd na vodi']",1,2100.0,cx71190_17.jpg,r,102320,BR,False,0,1,2,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSecurity', 'bldgOptsSurveillance']",[1],[1],6,[2],[],['adpTerrace'],2025-03-25T10:19:44Z,2026-03-13T15:25:37Z,18.75,,,False,True,True,['r3'],"['b1+', 'b2+', 'b3+']",[],[12],False,['5'],False,False,True,False
77277-BR,77277,51,1,"44.80087, 20.48704",Bulevar kralja Aleksandra,2_4,55,2.5,Zvezdara,"['Zvezdara', 'Đeram', 'Širi centar', 'Zvezdara bez Mirijeva']",1,800.0,cityexpert.rs_-_nekretnina_id_-_77277-01859-20260310.avif,r,115915,BR,False,0,3,1,['furShower'],"['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 4]",[5],5,[1],[],['adpTerrace'],2026-03-03T23:00:00Z,2026-03-12T09:18:16Z,14.545455,,,False,True,True,['r2'],['b1+'],[],[12],False,['5'],False,False,True,False
77210-BR,77210,51,1,"44.76615, 20.45614",Velisava Vulovića,PR,43,2.0,Savski venac,"['Savski venac', 'Dedinje']",1,850.0,cityexpert.rs_-_nekretnina_id_-_77210-00995-20260311.avif,r,115775,BR,False,0,1,1,"['furDishWasher', 'furFridge', 'furInverter', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']",['bldgOptsIntercom'],"[4, 4]",[4],6,[1],"[1, 2, 3, 4, 5]",[],2026-03-02T11:53:07Z,2026-03-12T08:24:40Z,19.767443,,,False,True,True,['r1'],['b1+'],[],[12],False,['5_10'],True,False,True,False
38100-BR,38100,51,1,"44.80965, 20.46293",Kralja Milana,5_10,150,4.0,Stari grad,"['Stari grad', 'Terazije', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,2100.0,cityexpert.rs_-_nekretnina_id_-_38100_-_3965_-_20200207.jpg,r,45404,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance', 'furAlarm']","[4, 4, 99]","[1, 5]",6,[2],"[1, 2, 3, 4, 5]",['adpTerrace'],2020-02-06T14:49:52Z,2026-03-11T15:41:26Z,14.0,,,False,False,True,['r3'],"['b1+', 'b2+', 'b3+', 'b4+']",[],[12],False,[],False,False,True,False
71078-BR,71078,51,1,"44.75397, 20.42872",Arčibalda Rajsa,PR,180,5+,Čukarica,"['Čukarica', 'Banovo brdo']",1,1200.0,cityexpert.rs_-_nekretnina_id_-_71078_-_0309_-_20250411.jpg,r,116206,BR,False,0,3,2,"['furAircon', 'furFridge', 'furStove', 'furTub']",[],[99],[4],6,[2],"[1, 2, 3, 4, 5]","['adpTerrace', 'tolBusiness']",2026-03-31T22:00:00Z,2026-03-11T15:36:24Z,6.6666665,,,False,True,True,[],"['b1+', 'b2+', 'b3+']",[],[12],False,['5_10'],False,False,True,False
77270-BR,77270,51,1,"44.79443, 20.47623",Janka Veselinovića,1,60,2.0,Vračar,"['Vračar', 'Neimar', 'Južni bulevar', 'Širi centar']",1,1000.0,cityexpert.rs_-_nekretnina_id_-_77270-02934-20260529.avif,r,115901,BR,False,0,2,1,"['furAircon', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furWasher']",['bldgOptsIntercom'],[1],[1],6,[2],[],[],2026-03-03T23:00:00Z,2026-03-10T17:30:50Z,16.666666,,,False,True,True,['r1'],['b1+'],[],[12],False,['5'],True,False,True,False
77294-BR,77294,51,1,"44.81551, 20.4044",Bulevar Milutina Milankovića,11+,50,2.0,Novi Beograd,"['Novi Beograd', 'Blok 38', 'Centralni NBG']",1,900.0,cityexpert.rs_-_nekretnina_id_-_77294-01836-20260309.avif,r,115961,BR,False,0,2,2,"['furAircon', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furWasher']","['bldgOptsElevator', 'bldgOptsSurveillance']","[1, 4]","[3, 4]",6,[2],[],['adpTerrace'],2026-03-31T22:00:00Z,2026-03-09T16:57:01Z,18.0,,,False,True,True,['r1'],['b1+'],[1],[12],False,['5_10'],False,False,True,False
13615-BR,13615,51,1,"44.80191, 20.48752",Đakovačka,5_10,140,4.0,Zvezdara,"['Zvezdara', 'Đeram', 'Širi centar', 'Zvezdara bez Mirijeva']",1,1600.0,cityexpert.rs_-_nekretnina_id_-_13615_-_0770_-_20241030.jpg,r,116066,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance', 'furAlarm']",[1],"[1, 5]",4,[1],[3],"['adpTerrace', 'basInfDuplex']",2026-05-13T22:00:00Z,2026-03-09T15:23:52Z,11.428572,,,False,True,True,['r3'],"['b1+', 'b2+']",[2],[12],False,['5'],False,False,True,False
66370-BR,66370,51,1,"44.80236, 20.48302",Bulevar kralja Aleksandra,2_4,60,2.0,Vračar,"['Vračar', 'Kalenić pijaca', 'Centar', 'Širi centar']",1,1200.0,cityexpert.rs_-_nekretnina_id_-_66370_-_0838_-_20250530.jpg,r,116058,BR,False,0,3,1,"['furAircon', 'furShower']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 1, 4]",[1],5,"[1, 3]","[1, 2]",['adpTerrace'],2026-03-22T23:00:00Z,2026-03-09T09:36:16Z,20.0,,,False,True,True,['r1'],['b1+'],[],[6],False,['5'],False,False,True,False
77225-BR,77225,51,1,"44.81245, 20.46218",Trg Nikole Pašića,2_4,136,4.0,Stari grad,"['Stari grad', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,2000.0,cityexpert.rs_-_nekretnina_id_-_77225-01325-20260305.avif,r,115806,BR,False,0,2,1,"['furAircon', 'furDishWasher', 'furFridge', 'furStove', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[],6,[2],[],['tolBusiness'],2026-03-02T17:02:33Z,2026-03-05T10:23:40Z,14.705882,,,True,True,True,[],"['b1+', 'b2+', 'b3+']",[1],[12],False,[],True,False,True,False
77233-BR,77233,51,1,"44.82199, 20.45789",Kralja Petra,2_4,105,2.5,Stari grad,"['Stari grad', 'Dorćol', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,3500.0,cityexpert.rs_-_nekretnina_id_-_77233-01676-20260304.avif,r,115821,BR,False,0,1,1,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[21],[],6,[3],[],['adpTerrace'],2026-03-03T08:39:24Z,2026-03-04T17:44:25Z,33.333332,,,False,True,True,['r2'],"['b1+', 'b2+']",[1],[12],False,[],True,True,True,False
60665-BR,60665,51,1,"44.81267, 20.46007",Balkanska,2_4,50,2.0,Stari grad,"['Stari grad', 'Terazije', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,650.0,cityexpert.rs_-_nekretnina_id_-_60665_-_0071_-_20231121.jpg,r,115724,BR,False,0,1,1,"['furAircon', 'furBed', 'furFridge', 'furShower', 'furStove', 'furTV']",['bldgOptsElevator'],"[4, 4, 99]",[5],6,[1],[],[],2026-03-01T13:26:54Z,2026-03-02T07:08:26Z,13.0,,,False,True,True,['r1'],['b1+'],[],[12],False,[],False,False,True,False
75789-BR,75789,51,1,"44.76408, 20.45943",Miloja Đaka,1,150,4.0,Savski venac,"['Savski venac', 'Dedinje']",1,2000.0,cityexpert.rs_-_nekretnina_id_-_75789_-_0969_-_20251204.jpg,r,111811,BR,False,0,1,2,"['furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furInverter', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsIntercom', 'bldgOptsSurveillance']","[4, 4, 4]",[1],6,[2],"[1, 2]",['adpTerrace'],2025-12-01T10:32:17Z,2026-02-26T14:11:12Z,13.333333,,,False,True,True,['r3'],"['b1+', 'b2+', 'b3+', 'b4+']",[],[12],False,['5_10'],False,False,True,False
75764-BR,75764,51,1,"44.81331, 20.46042",Prizrenska,2_4,137,4.0,Stari grad,"['Stari grad', 'Terazije', 'Centar', 'Širi centar', 'Uži centar', 'Krug dvojke']",1,1800.0,cityexpert.rs_-_nekretnina_id_-_75764_-_0550_-_20251130.jpg,r,111756,BR,False,0,1,1,"['furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furInternet', 'furInverter', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[],6,[2],"[1, 2, 3, 4, 5]",['adpTerrace'],2025-12-11T23:00:00Z,2026-02-26T13:08:38Z,13.138686,,,True,True,True,['r2'],"['b1+', 'b2+']",[1],[],False,[],False,False,True,False
70131-BR,70131,51,1,"44.8038, 20.3381",Isaka Singera,PTK,44,1.5,Novi Beograd,"['Novi Beograd', 'Ledine']",1,600.0,cityexpert.rs_-_nekretnina_id_-_70130_-_0454_-_20250205.jpg,r,115568,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furInternet', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSecurity', 'bldgOptsSurveillance']",[4],[2],5,[2],[],[],2026-02-23T23:00:00Z,2026-02-24T14:59:04Z,13.636364,,,False,True,False,['r1'],['b1+'],[2],[12],False,['10+'],True,False,True,False
70471-BR,70471,51,1,"44.80427, 20.34096",Isaka Singera,2_4,46,2.0,Novi Beograd,"['Novi Beograd', 'Ledine']",1,660.0,cityexpert.rs_-_nekretnina_id_-_70130_-_0454_-_20250205.jpg,r,115569,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furInternet', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSecurity', 'bldgOptsSurveillance']",[4],[2],5,[2],[],[],2026-02-23T23:00:00Z,2026-02-24T14:58:01Z,14.347826,,,False,True,True,['r1'],['b1+'],[2],[12],False,['10+'],True,False,True,False
70130-BR,70130,51,1,"44.80407, 20.33832",Isaka Singera,1,43,1.5,Novi Beograd,"['Novi Beograd', 'Ledine']",1,600.0,cityexpert.rs_-_nekretnina_id_-_70130_-_0454_-_20250205.jpg,r,115567,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furInternet', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSecurity', 'bldgOptsSurveillance']",[4],[2],5,[2],[],[],2026-02-23T23:00:00Z,2026-02-24T14:57:34Z,13.953488,,,False,True,True,['r1'],['b1+'],[2],[12],False,['10+'],True,False,True,False
54113-BR,54113,51,1,"44.7958, 20.47286",Dubljanska,PR,74,3.0,Vračar,"['Vračar', 'Neimar', 'Hram Svetog Save', 'Centar', 'Širi centar']",1,1000.0,cityexpert.rs_-_nekretnina_id_-_54113_-_0861_-_20230117.jpg,r,115430,BR,False,0,2,1,[],"['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],4,[2],[],['adpTerrace'],2026-02-19T23:00:00Z,2026-02-23T13:18:14Z,13.513514,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5'],False,False,True,False
53081-BR,53081,51,1,"44.80673, 20.46457",Resavska,1,104,2.0,Vračar,"['Vračar', 'Cvetni trg / park Manjež', 'Centar', 'Širi centar', 'Krug dvojke']",1,1900.0,cityexpert.rs_-_nekretnina_id_-_53081_-_-_20221128-10.jpg,r,113738,BR,False,0,1,2,"['furAircon', 'furBed', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSecurity', 'bldgOptsSurveillance', 'furAlarm']","[21, 26]","[1, 5]",5,[1],[1],['adpTerrace'],2026-02-01T23:00:00Z,2026-02-23T07:48:13Z,18.26923,,,False,True,True,['r1'],"['b1+', 'b2+']",[],[12],False,['5'],True,True,True,False
76519-BR,76519,51,1,"44.8058, 20.46947",Krunska,2_4,90,3.0,Vračar,"['Vračar', 'Kalenić pijaca', 'Centar', 'Širi centar']",1,1200.0,cityexpert.rs_-_nekretnina_id_-_76519_-_0813_-_20260121.jpg,r,113331,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furDishWasher', 'furFridge', 'furInternet', 'furStove', 'furTV', 'furTub']","['bldgOptsElevator', 'bldgOptsIntercom']","[1, 4]",[5],6,[2],"[1, 2]",[],2026-01-21T06:14:05Z,2026-02-20T17:20:09Z,13.333333,,,False,True,True,['r2'],['b1+'],[],[6],False,['5'],False,False,True,False
77049-BR,77049,51,1,"44.80125, 20.47234",Koče Kapetana,2_4,75,3.0,Vračar,"['Vračar', 'Kalenić pijaca', 'Centar', 'Širi centar']",1,1300.0,cityexpert.rs_-_nekretnina_id_-_77049_-_00684_-_20250220.avif,r,115414,BR,False,0,1,1,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furInternet', 'furShower', 'furStove', 'furTV', 'furTub', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsSurveillance']","[1, 1]",[1],6,[2],[],[],2026-02-18T23:00:00Z,2026-02-20T12:40:13Z,17.333334,,,False,True,True,['r2'],"['b1+', 'b2+']",[1],[6],False,['5'],True,False,True,False
77024-BR,77024,51,1,"44.8015, 20.44878",Luke Ćelovića Trebinjca,2_4,76,3.0,Savski venac,"['Savski venac', 'Savski amfiteatar', 'Beograd na vodi']",1,2000.0,cityexpert.rs_-_nekretnina_id_-_77024_-_00861_-_20260219.avif,r,115362,BR,False,0,1,1,"['furAircon', 'furBed', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom', 'bldgOptsRamp', 'bldgOptsSecurity', 'bldgOptsSurveillance']","[1, 1]",[1],6,[1],[],[],2026-02-17T23:00:00Z,2026-02-19T12:15:30Z,26.31579,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5'],True,False,True,False
76576-BR,76576,51,1,"44.81243, 20.42882",Bulevar Zorana Đinđića,1,80,3.0,Novi Beograd,"['Novi Beograd', 'Blok 22', 'Centralni NBG']",1,1100.0,cityexpert.rs_-_nekretnina_id_-_76576_-_0397_-_20260124.jpg,r,113450,BR,False,0,1,2,"['furAircon', 'furBed', 'furCable', 'furCornerSofa', 'furDishWasher', 'furFridge', 'furInternet', 'furPullOutBed', 'furShower', 'furStove', 'furTV', 'furWasher']","['bldgOptsElevator', 'bldgOptsIntercom']",[1],[5],6,[2],[],[],2026-01-22T23:00:00Z,2026-02-18T12:30:57Z,13.75,,,False,True,True,['r2'],"['b1+', 'b2+']",[],[12],False,['5'],True,False,True,False
